op_carrier_fl_num,avg_arr_delay,avg_carrier_delay,avg_weather_delay,avg_nas_delay,avg_late_aircraft_delay,avg_dep_delay
6542,9.91034482758621,15.1212121212121,0.818181818181818,9.96969696969697,45.4848484848485,16.3724137931034
6543,-1.8,22.8181818181818,0.0,8.27272727272727,9.63636363636364,6.17333333333333
6544,11.1907894736842,26.9459459459459,0.0,5.97297297297297,35.3783783783784,18.9934210526316
6545,4.10408921933085,14.7619047619048,0.0,7.87301587301587,16.7777777777778,10.0706319702602
6546,-4.83974358974359,6.69230769230769,0.0,6.73076923076923,29.9615384615385,2.26602564102564
6547,4.39224137931035,21.2432432432432,0.0,11.4324324324324,38.0,11.5646551724138
6548,19.507614213198,12.9859154929577,0.366197183098592,22.5352112676056,28.3943661971831,24.7715736040609
6549,1.38716814159292,10.7428571428571,6.52857142857143,7.48571428571429,20.4,7.5364238410596
6550,5.28571428571429,18.7727272727273,0.0,8.95454545454546,28.7272727272727,13.352380952381
6551,-0.379182156133829,11.4102564102564,0.948717948717949,4.74358974358974,26.3846153846154,7.9368029739777
6552,8.92270531400966,18.8448275862069,3.08620689655172,2.82758620689655,21.6551724137931,15.5797101449275
6553,0.53416149068323,10.125,0.333333333333333,7.79166666666667,14.9583333333333,8.24844720496894
6554,7.15695067264574,15.3111111111111,0.933333333333333,14.1111111111111,30.8444444444444,11.3139013452915
6555,2.7410071942446,26.3913043478261,0.739130434782609,8.82608695652174,31.4347826086957,11.0791366906475
6556,1.58035714285714,19.35,0.7,7.85,19.5,10.9375
6557,10.8181818181818,16.3529411764706,2.31764705882353,3.90588235294118,20.4,14.7563636363636
6558,15.7348066298343,16.2456140350877,0.0,5.6140350877193,34.6315789473684,20.0718232044199
